Job_ID,Machine_ID,Operation_Type,Material_Used,Processing_Time,Energy_Consumption,Machine_Availability,Scheduled_Start,Scheduled_End,Job_Status,Optimization_Category,Production_Output,lag_1,lag_2,lag_3,rolling_mean_7,hour,day_of_week,op_enc,mach_enc
J295,M02,Additive,2.46,39,10.97,96,2023-03-20 09:00:00,2023-03-20 09:39:00,Completed,Moderate Efficiency,123.0662514966084,122.15692088639227,120.21158348841972,121.56986440769606,122.8096434930582,9,0,0,1
J297,M01,Grinding,2.14,79,2.05,80,2023-03-20 09:20:00,2023-03-20 10:39:00,Delayed,Low Efficiency,115.51862483857428,123.54445681301348,123.0662514966084,122.15692088639227,120.8736091617852,9,0,2,0
J298,M04,Additive,2.19,116,4.79,95,2023-03-20 09:30:00,2023-03-20 11:26:00,Completed,Low Efficiency,135.33176839876646,115.51862483857428,123.54445681301348,123.0662514966084,123.05706718992438,9,0,0,3
J299,M04,Drilling,1.42,23,3.92,88,2023-03-20 09:40:00,2023-03-20 10:03:00,Delayed,Low Efficiency,121.16875485368564,135.33176839876646,115.51862483857428,123.54445681301348,122.99976582506575,9,0,1,3
J300,M04,Additive,3.42,20,6.24,92,2023-03-20 09:50:00,2023-03-20 10:10:00,Completed,High Efficiency,134.4322794392376,121.16875485368564,135.33176839876646,115.51862483857428,125.03129381803974,9,0,0,3
J301,M02,Drilling,3.16,87,5.09,92,2023-03-20 10:00:00,2023-03-20 11:27:00,Completed,High Efficiency,121.51936574132341,134.4322794392376,121.16875485368564,135.33176839876646,124.94021451160133,10,0,1,1
J302,M04,Drilling,2.25,52,14.65,98,2023-03-20 10:10:00,2023-03-20 11:02:00,Delayed,Low Efficiency,129.48565339809096,121.51936574132341,134.4322794392376,121.16875485368564,125.85727192609885,10,0,1,3
J303,M05,Additive,1.5,38,6.46,96,2023-03-20 10:20:00,2023-03-20 10:58:00,Completed,Low Efficiency,129.70717977435714,129.48565339809096,121.51936574132341,134.4322794392376,126.73766092057649,10,0,0,4
J304,M03,Drilling,1.07,75,6.02,99,2023-03-20 10:30:00,2023-03-20 11:45:00,Completed,Low Efficiency,123.32010898001573,129.70717977435714,129.48565339809096,121.51936574132341,127.85215865506812,10,0,1,2
J305,M05,Additive,4.33,89,12.46,81,2023-03-20 10:40:00,2023-03-20 12:09:00,Completed,Moderate Efficiency,124.33491541015957,123.32010898001573,129.70717977435714,129.48565339809096,126.28117965669573,10,0,0,4
J306,M03,Lathe,2.92,77,9.46,99,2023-03-20 10:50:00,2023-03-20 12:07:00,Completed,Low Efficiency,122.76440106305722,124.33491541015957,123.32010898001573,129.70717977435714,126.50912911517737,10,0,3,2
J307,M02,Lathe,3.25,89,6.97,98,2023-03-20 11:00:00,2023-03-20 12:29:00,Delayed,Low Efficiency,120.23970764298623,122.76440106305722,124.33491541015957,123.32010898001573,124.48161885857004,11,0,3,1
J308,M01,Additive,1.25,50,3.41,80,2023-03-20 11:10:00,2023-03-20 12:00:00,Completed,High Efficiency,107.54941247101223,120.23970764298623,122.76440106305722,124.33491541015957,122.48591124852558,11,0,0,0
J309,M03,Additive,3.07,71,11.53,82,2023-03-20 11:20:00,2023-03-20 12:31:00,Delayed,Low Efficiency,118.97786576345068,107.54941247101223,120.23970764298623,122.76440106305722,120.98479872929124,11,0,0,2
J310,M04,Grinding,2.35,50,8.24,94,2023-03-20 11:30:00,2023-03-20 12:20:00,Completed,Low Efficiency,123.23913280926865,118.97786576345068,107.54941247101223,120.23970764298623,120.06079201999289,11,0,2,3
J314,M05,Grinding,4.39,113,10.52,80,2023-03-20 12:10:00,2023-03-20 14:03:00,Completed,Moderate Efficiency,115.08761123567588,120.80587095621628,137.29071902988133,109.91949220165782,118.981443495309,12,0,2,4
J315,M05,Grinding,4.4,51,4.67,91,2023-03-20 12:20:00,2023-03-20 13:11:00,Completed,High Efficiency,132.67160095409363,115.08761123567588,120.80587095621628,137.29071902988133,122.5703275643206,12,0,2,4
J316,M02,Milling,3.4,105,14.25,87,2023-03-20 12:30:00,2023-03-20 14:15:00,Completed,Moderate Efficiency,108.37175794658539,132.67160095409363,115.08761123567588,120.80587095621628,121.05516930476844,12,0,4,1
J317,M05,Additive,4.77,70,4.67,88,2023-03-20 12:40:00,2023-03-20 13:50:00,Completed,Low Efficiency,137.28014274354712,108.37175794658539,132.67160095409363,115.08761123567588,123.0610278668082,12,0,0,4
J318,M02,Drilling,3.6,87,10.22,95,2023-03-20 12:50:00,2023-03-20 14:17:00,Completed,Low Efficiency,124.40156403805047,137.28014274354712,108.37175794658539,132.67160095409363,125.12989527200715,12,0,1,1
J319,M03,Milling,3.45,23,10.48,80,2023-03-20 13:00:00,2023-03-20 13:23:00,Completed,Low Efficiency,108.19086798952178,124.40156403805047,137.28014274354712,108.37175794658539,120.97277369481294,13,0,4,2
J320,M04,Grinding,2.91,39,2.7,92,2023-03-20 13:10:00,2023-03-20 13:49:00,Completed,High Efficiency,130.50847361854414,108.19086798952178,124.40156403805047,137.28014274354712,122.35885978943121,13,0,2,3
J321,M01,Additive,4.49,70,10.34,93,2023-03-20 13:20:00,2023-03-20 14:30:00,Delayed,Low Efficiency,124.10897805724105,130.50847361854414,108.19086798952178,124.40156403805047,123.64762647822623,13,0,0,0
J322,M03,Lathe,3.62,80,10.42,88,2023-03-20 13:30:00,2023-03-20 14:50:00,Completed,Low Efficiency,113.50103505722961,124.10897805724105,130.50847361854414,108.19086798952178,120.90897420724566,13,0,3,2
J323,M01,Grinding,2.23,90,5.88,95,2023-03-20 13:40:00,2023-03-20 15:10:00,Completed,High Efficiency,124.1215817886197,113.50103505722961,124.10897805724105,130.50847361854414,123.15894904182198,13,0,2,0
J324,M05,Lathe,3.12,21,11.65,92,2023-03-20 13:50:00,2023-03-20 14:11:00,Delayed,Low Efficiency,116.08542458502237,124.1215817886197,113.50103505722961,124.10897805724105,120.13113216203273,13,0,3,4
J326,M01,Additive,3.87,60,4.74,94,2023-03-20 14:10:00,2023-03-20 15:10:00,Completed,High Efficiency,131.49553874437152,120.81822370404575,116.08542458502237,124.1215817886197,122.9484650792963,14,0,0,0
J327,M04,Grinding,2.87,73,11.29,94,2023-03-20 14:20:00,2023-03-20 15:33:00,Completed,Moderate Efficiency,121.40866491918092,131.49553874437152,120.81822370404575,116.08542458502237,121.64849240795868,14,0,2,3
J328,M05,Milling,2.3,57,13.77,81,2023-03-20 14:30:00,2023-03-20 15:27:00,Completed,Moderate Efficiency,115.60961748649103,121.40866491918092,131.49553874437152,120.81822370404575,120.43429804070868,14,0,4,4
J329,M05,Additive,4.25,74,2.64,90,2023-03-20 14:40:00,2023-03-20 15:54:00,Delayed,Low Efficiency,136.18349862071884,115.60961748649103,121.40866491918092,131.49553874437152,123.67464997835002,14,0,0,4
J330,M01,Additive,4.14,54,8.66,86,2023-03-20 14:50:00,2023-03-20 15:44:00,Completed,Low Efficiency,127.61430362484747,136.18349862071884,115.60961748649103,121.40866491918092,124.17361024066827,14,0,0,0
J331,M04,Additive,4.45,27,5.78,97,2023-03-20 15:00:00,2023-03-20 15:27:00,Completed,Low Efficiency,144.47494167102317,127.61430362484747,136.18349862071884,115.60961748649103,128.22925553866838,15,0,0,3
J332,M05,Grinding,1.19,114,9.52,81,2023-03-20 15:10:00,2023-03-20 17:04:00,Completed,Low Efficiency,103.59627522398134,144.47494167102317,127.61430362484747,136.18349862071884,125.76897718437347,15,0,2,4
J333,M02,Lathe,1.15,61,11.45,85,2023-03-20 15:20:00,2023-03-20 16:21:00,Delayed,Low Efficiency,107.65126488701301,103.59627522398134,144.47494167102317,127.61430362484747,122.36265234760796,15,0,3,1
J335,M05,Additive,2.63,59,13.01,85,2023-03-20 15:40:00,2023-03-20 16:39:00,Completed,Moderate Efficiency,104.29713881001629,110.89459679903342,107.65126488701301,103.59627522398134,119.2445742338048,15,0,0,4
J336,M05,Grinding,4.69,25,10.4,87,2023-03-20 15:50:00,2023-03-20 16:15:00,Completed,Low Efficiency,128.56659762179692,104.29713881001629,110.89459679903342,107.65126488701301,118.15644551967308,15,0,2,4
J337,M02,Lathe,2.15,78,13.17,97,2023-03-20 16:00:00,2023-03-20 17:18:00,Delayed,Low Efficiency,106.04154708281142,128.56659762179692,104.29713881001629,110.89459679903342,115.07462315652508,16,0,3,1
J338,M01,Additive,2.04,71,13.97,93,2023-03-20 16:10:00,2023-03-20 17:21:00,Completed,Low Efficiency,117.03067230902958,106.04154708281142,128.56659762179692,104.29713881001629,111.15401324766887,16,0,0,0
J339,M03,Lathe,1.8,74,11.52,94,2023-03-20 16:20:00,2023-03-20 17:34:00,Completed,Moderate Efficiency,111.25594551131393,117.03067230902958,106.04154708281142,128.56659762179692,112.24825186014495,16,0,3,2
J340,M05,Drilling,2.2,58,6.8,92,2023-03-20 16:30:00,2023-03-20 17:28:00,Delayed,Low Efficiency,135.43775398094937,111.25594551131393,117.03067230902958,106.04154708281142,116.21775030213585,16,0,1,4
J343,M02,Grinding,4.88,100,10.38,90,2023-03-20 17:00:00,2023-03-20 18:40:00,Completed,Low Efficiency,120.68481194485658,127.35307098074307,114.88054699658004,135.43775398094937,118.95490697232628,17,0,2,1
J344,M01,Lathe,3.32,94,14.98,86,2023-03-20 17:10:00,2023-03-20 18:44:00,Completed,Moderate Efficiency,100.3736129845294,120.68481194485658,127.35307098074307,114.88054699658004,118.14520210114313,17,0,3,0
J346,M04,Drilling,3.59,29,13.78,80,2023-03-20 17:30:00,2023-03-20 17:59:00,Completed,Low Efficiency,111.12722252407745,119.30438683853704,100.3736129845294,120.68481194485658,118.4516294643247,17,0,1,3
J347,M01,Lathe,4.02,73,14.45,96,2023-03-20 17:40:00,2023-03-20 18:53:00,Completed,Low Efficiency,115.70653227804158,111.12722252407745,119.30438683853704,100.3736129845294,115.63288350676645,17,0,3,0
J348,M02,Drilling,1.74,92,8.79,91,2023-03-20 17:50:00,2023-03-20 19:22:00,Completed,High Efficiency,118.62551927636181,115.70653227804158,111.12722252407745,119.30438683853704,116.16787954673528,17,0,1,1
J349,M04,Grinding,3.27,86,10.39,96,2023-03-20 18:00:00,2023-03-20 19:26:00,Completed,Low Efficiency,129.1696074886444,118.62551927636181,115.70653227804158,111.12722252407745,116.42738476214974,18,0,2,3
J350,M03,Additive,2.11,77,10.81,95,2023-03-20 18:10:00,2023-03-20 19:27:00,Completed,Low Efficiency,125.16127228496588,129.1696074886444,118.62551927636181,115.70653227804158,117.06687909645107,18,0,0,2
J351,M04,Additive,2.12,51,9.83,87,2023-03-20 18:20:00,2023-03-20 19:11:00,Completed,Moderate Efficiency,115.90328038046779,125.16127228496588,129.1696074886444,118.62551927636181,119.28540301015657,18,0,0,3
J352,M01,Lathe,2.46,93,14.04,82,2023-03-20 18:30:00,2023-03-20 20:03:00,Completed,Moderate Efficiency,94.17304263099211,115.90328038046779,125.16127228496588,129.1696074886444,115.6952109805073,18,0,3,0
J353,M02,Additive,2.46,36,5.98,84,2023-03-20 18:40:00,2023-03-20 19:16:00,Completed,High Efficiency,126.95665924051235,94.17304263099211,115.90328038046779,125.16127228496588,117.95655908285514,18,0,0,1
J354,M03,Grinding,1.3,61,13.62,84,2023-03-20 18:50:00,2023-03-20 19:51:00,Completed,Moderate Efficiency,100.95875407725032,126.95665924051235,94.17304263099211,115.90328038046779,115.84973362559924,18,0,2,2
J355,M03,Drilling,4.99,87,5.88,80,2023-03-20 19:00:00,2023-03-20 20:27:00,Completed,Low Efficiency,122.14753200032492,100.95875407725032,126.95665924051235,94.17304263099211,116.35287830045112,19,0,1,2
J356,M01,Lathe,2.22,101,10.12,85,2023-03-20 19:10:00,2023-03-20 20:51:00,Completed,Low Efficiency,105.02005343849444,122.14753200032492,100.95875407725032,126.95665924051235,112.90294200757255,19,0,3,0
J357,M05,Additive,2.75,116,11.31,99,2023-03-20 19:20:00,2023-03-20 21:16:00,Completed,Low Efficiency,122.03765224921675,105.02005343849444,122.14753200032492,100.95875407725032,112.45671057389411,19,0,0,4
J359,M04,Grinding,2.73,90,7.96,91,2023-03-20 19:40:00,2023-03-20 21:10:00,Completed,Low Efficiency,120.90472092996026,121.88212997979755,122.03765224921675,105.02005343849444,117.12964313079381,19,0,2,3
J360,M05,Additive,1.81,29,8.0,97,2023-03-20 19:50:00,2023-03-20 20:19:00,Completed,Moderate Efficiency,133.43679149171757,120.90472092996026,121.88212997979755,122.03765224921675,118.05537630953741,19,0,0,4
J361,M05,Drilling,4.31,83,4.43,85,2023-03-20 20:00:00,2023-03-20 21:23:00,Completed,Low Efficiency,135.2612857455367,133.43679149171757,120.90472092996026,121.88212997979755,122.95573797643546,20,0,1,4
J362,M02,Drilling,1.25,50,12.64,83,2023-03-20 20:10:00,2023-03-20 21:00:00,Completed,Moderate Efficiency,105.12585444543134,135.2612857455367,133.43679149171757,120.90472092996026,120.5240697543078,20,0,1,1
J363,M04,Milling,4.13,118,3.21,85,2023-03-20 20:20:00,2023-03-20 22:18:00,Completed,Low Efficiency,129.76224187057153,105.12585444543134,135.2612857455367,133.43679149171757,124.05866810174737,20,0,4,3
J364,M05,Additive,2.57,115,6.41,81,2023-03-20 20:30:00,2023-03-20 22:25:00,Completed,High Efficiency,123.80282491900631,129.76224187057153,105.12585444543134,135.2612857455367,124.31083562600304,20,0,0,4
J365,M05,Additive,4.36,106,9.52,94,2023-03-20 20:40:00,2023-03-20 22:26:00,Completed,Low Efficiency,134.95758944198724,123.80282491900631,129.76224187057153,105.12585444543134,126.17875840631586,20,0,0,4
J366,M03,Drilling,1.15,47,12.4,92,2023-03-20 20:50:00,2023-03-20 21:37:00,Completed,Moderate Efficiency,114.54964084149114,134.95758944198724,123.80282491900631,129.76224187057153,125.27088982224882,20,0,1,2
J367,M05,Drilling,3.64,38,12.38,93,2023-03-20 21:00:00,2023-03-20 21:38:00,Completed,Moderate Efficiency,125.33073253209301,114.54964084149114,134.95758944198724,123.80282491900631,124.11288139944533,21,0,1,4
J368,M03,Grinding,3.79,63,8.96,85,2023-03-20 21:10:00,2023-03-20 22:13:00,Completed,Moderate Efficiency,117.53875242983275,125.33073253209301,114.54964084149114,134.95758944198724,121.58109092577332,21,0,2,2
J369,M04,Grinding,1.6,76,5.98,90,2023-03-20 21:20:00,2023-03-20 22:36:00,Completed,Low Efficiency,119.58533231553017,117.53875242983275,125.33073253209301,114.54964084149114,123.64673062150175,21,0,2,3
J371,M01,Lathe,2.29,32,4.38,88,2023-03-20 21:40:00,2023-03-20 22:12:00,Completed,Low Efficiency,118.56120852658148,112.85294334264998,119.58533231553017,117.53875242983275,120.48231420430939,21,0,3,0
J372,M03,Lathe,4.54,78,9.06,82,2023-03-20 21:50:00,2023-03-20 23:08:00,Delayed,Low Efficiency,112.6523819453521,118.56120852658148,112.85294334264998,119.58533231553017,117.29585599050438,21,0,3,2
J373,M05,Grinding,1.1,95,4.05,89,2023-03-20 22:00:00,2023-03-20 23:35:00,Completed,Low Efficiency,126.39815632036817,112.6523819453521,118.56120852658148,112.85294334264998,118.98850105891539,22,0,2,4
J374,M02,Milling,3.88,48,7.49,98,2023-03-20 22:10:00,2023-03-20 22:58:00,Completed,Low Efficiency,125.24470709919528,126.39815632036817,112.6523819453521,118.56120852658148,118.97621171135856,22,0,4,1
J376,M04,Drilling,3.87,52,13.19,88,2023-03-20 22:30:00,2023-03-20 23:22:00,Completed,Low Efficiency,123.08618388140479,112.82047490825046,125.24470709919528,126.39815632036817,118.80229371768603,22,0,1,3
J377,M02,Milling,2.39,61,6.11,94,2023-03-20 22:40:00,2023-03-20 23:41:00,Completed,High Efficiency,122.94957232531465,123.08618388140479,112.82047490825046,125.24470709919528,120.24466928663813,22,0,4,1
J379,M01,Additive,4.05,47,5.13,81,2023-03-20 23:00:00,2023-03-20 23:47:00,Completed,Low Efficiency,121.78448161918013,116.24088295683273,122.94957232531465,123.08618388140479,121.21777987293517,23,0,0,0
J380,M02,Lathe,3.25,46,4.7,98,2023-03-20 23:10:00,2023-03-20 23:56:00,Completed,High Efficiency,134.0358945604039,121.78448161918013,116.24088295683273,122.94957232531465,122.30888533579741,23,0,3,1
J381,M01,Additive,1.33,89,7.85,86,2023-03-20 23:20:00,2023-03-21 00:49:00,Completed,High Efficiency,105.54447090283873,134.0358945604039,121.78448161918013,116.24088295683273,119.49456587917507,23,0,0,0
J382,M04,Lathe,3.53,72,14.49,99,2023-03-20 23:30:00,2023-03-21 00:42:00,Completed,Moderate Efficiency,124.60340237697531,105.54447090283873,134.0358945604039,121.78448161918013,121.17784123185004,23,0,3,3
J383,M01,Lathe,1.09,65,3.68,81,2023-03-20 23:40:00,2023-03-21 00:45:00,Delayed,Low Efficiency,96.92117885298904,124.60340237697531,105.54447090283873,134.0358945604039,117.4399833706478,23,0,3,0
J384,M01,Grinding,2.66,50,11.62,91,2023-03-20 23:50:00,2023-03-21 00:40:00,Completed,Low Efficiency,109.05346578182198,96.92117885298904,124.60340237697531,105.54447090283873,115.454825293006,23,0,2,0
J385,M02,Milling,4.75,59,3.65,80,2023-03-21 00:00:00,2023-03-21 00:59:00,Completed,High Efficiency,119.93815275920095,109.05346578182198,96.92117885298904,124.60340237697531,115.98300669334428,0,1,4,1
J386,M05,Grinding,2.75,73,5.47,87,2023-03-21 00:10:00,2023-03-21 01:23:00,Completed,High Efficiency,116.37742448839025,119.93815275920095,109.05346578182198,96.92117885298904,115.21056996037431,0,1,2,4
J387,M01,Grinding,3.21,42,4.47,99,2023-03-21 00:20:00,2023-03-21 01:02:00,Completed,Low Efficiency,126.14344631157921,116.37742448839025,119.93815275920095,109.05346578182198,114.08307735339936,0,1,2,0
J388,M05,Milling,1.2,24,11.46,97,2023-03-21 00:30:00,2023-03-21 00:54:00,Completed,Low Efficiency,108.68882496268208,126.14344631157921,116.37742448839025,119.93815275920095,114.53227079051985,0,1,4,4
J389,M01,Additive,4.56,71,9.02,83,2023-03-21 00:40:00,2023-03-21 01:51:00,Completed,High Efficiency,129.7766746610378,108.68882496268208,126.14344631157921,116.37742448839025,115.27130968824304,0,1,0,0
J390,M04,Grinding,3.63,76,11.35,93,2023-03-21 00:50:00,2023-03-21 02:06:00,Delayed,Low Efficiency,124.80613877743667,129.7766746610378,108.68882496268208,126.14344631157921,119.25487539173557,0,1,2,3
J391,M03,Lathe,2.59,35,4.83,83,2023-03-21 01:00:00,2023-03-21 01:35:00,Completed,Low Efficiency,119.50545138926334,124.80613877743667,129.7766746610378,108.68882496268208,120.7480161927986,1,1,3,2
J392,M01,Milling,2.92,96,10.86,87,2023-03-21 01:10:00,2023-03-21 02:46:00,Completed,Low Efficiency,107.67462449742423,119.50545138926334,124.80613877743667,129.7766746610378,118.99608358397336,1,1,4,0
J393,M01,Grinding,2.96,69,2.09,95,2023-03-21 01:20:00,2023-03-21 02:29:00,Completed,Low Efficiency,128.08484125621402,107.67462449742423,119.50545138926334,124.80613877743667,120.66857169366247,1,1,2,0
J394,M02,Milling,2.5,74,10.7,96,2023-03-21 01:30:00,2023-03-21 02:44:00,Completed,Moderate Efficiency,108.12762905674485,128.08484125621402,107.67462449742423,119.50545138926334,118.09488351440042,1,1,4,1
J395,M03,Lathe,2.89,66,13.0,87,2023-03-21 01:40:00,2023-03-21 02:46:00,Completed,Low Efficiency,109.6558131862607,108.12762905674485,128.08484125621402,107.67462449742423,118.23302468919736,1,1,3,2
J396,M02,Milling,1.98,67,6.88,89,2023-03-21 01:50:00,2023-03-21 02:57:00,Completed,Low Efficiency,109.56653894094188,109.6558131862607,108.12762905674485,128.08484125621402,115.34586244346939,1,1,4,1
J398,M01,Grinding,4.09,82,13.87,86,2023-03-21 02:10:00,2023-03-21 03:32:00,Completed,Low Efficiency,118.17650933328787,123.84561962146168,109.56653894094188,109.6558131862607,115.01879655604787,2,1,2,0
J399,M05,Additive,4.76,80,12.18,91,2023-03-21 02:20:00,2023-03-21 03:40:00,Completed,Low Efficiency,138.17689357787089,118.17650933328787,123.84561962146168,109.56653894094188,119.37626356754026,2,1,0,4
J400,M02,Grinding,4.34,24,2.23,95,2023-03-21 02:30:00,2023-03-21 02:54:00,Delayed,Low Efficiency,140.27675969730618,138.17689357787089,118.17650933328787,123.84561962146168,121.117966201982,2,1,2,1
J402,M04,Milling,2.94,113,10.78,94,2023-03-21 02:50:00,2023-03-21 04:43:00,Completed,Low Efficiency,113.47451507019802,129.53173031538506,140.27675969730618,138.17689357787089,124.7212237937788,2,1,4,3
J403,M05,Grinding,2.07,113,11.6,96,2023-03-21 03:00:00,2023-03-21 04:53:00,Completed,Moderate Efficiency,125.95831590822544,113.47451507019802,129.53173031538506,140.27675969730618,127.06290621767644,3,1,2,4
J404,M01,Milling,1.16,89,11.11,96,2023-03-21 03:10:00,2023-03-21 04:39:00,Delayed,Low Efficiency,111.30946408736146,125.95831590822544,113.47451507019802,129.53173031538506,125.27202685566213,3,1,4,0
J405,M03,Drilling,3.04,100,8.05,88,2023-03-21 03:20:00,2023-03-21 05:00:00,Completed,Moderate Efficiency,113.53730774661486,111.30946408736146,125.95831590822544,113.47451507019802,124.60928377185171,3,1,1,2
J406,M02,Drilling,1.32,87,3.5,83,2023-03-21 03:30:00,2023-03-21 04:57:00,Completed,High Efficiency,118.09740896371885,113.53730774661486,111.30946408736146,125.95831590822544,121.74078596982999,3,1,1,1
J407,M02,Drilling,4.92,120,11.91,90,2023-03-21 03:40:00,2023-03-21 05:40:00,Delayed,Low Efficiency,128.50059911243932,118.09740896371885,113.53730774661486,111.30946408736146,120.05847731484901,3,1,1,1
J408,M03,Drilling,1.42,54,7.62,88,2023-03-21 03:50:00,2023-03-21 04:44:00,Completed,High Efficiency,117.52062794590815,128.50059911243932,118.09740896371885,113.53730774661486,118.34260554778088,3,1,1,2
J409,M05,Grinding,2.94,31,12.64,84,2023-03-21 04:00:00,2023-03-21 04:31:00,Delayed,Low Efficiency,113.39673164495329,117.52062794590815,128.50059911243932,118.09740896371885,118.33149362988875,4,1,2,4
J410,M05,Milling,3.4,93,2.77,91,2023-03-21 04:10:00,2023-03-21 05:43:00,Completed,High Efficiency,125.33775756191822,113.39673164495329,117.52062794590815,128.50059911243932,118.24284243755916,4,1,4,4
J411,M03,Grinding,2.37,96,12.16,91,2023-03-21 04:20:00,2023-03-21 05:56:00,Delayed,Low Efficiency,108.27032650218305,125.33775756191822,113.39673164495329,117.52062794590815,117.8086799253908,4,1,2,2
J412,M01,Lathe,4.53,46,2.94,83,2023-03-21 04:30:00,2023-03-21 05:16:00,Delayed,Low Efficiency,126.72848974670015,108.27032650218305,125.33775756191822,113.39673164495329,119.69313449683158,4,1,3,0
J413,M04,Grinding,1.53,22,4.23,98,2023-03-21 04:40:00,2023-03-21 05:02:00,Completed,Low Efficiency,127.63342777614146,126.72848974670015,108.27032650218305,125.33775756191822,121.05542289860622,4,1,2,3
J414,M03,Grinding,3.26,31,2.08,90,2023-03-21 04:50:00,2023-03-21 05:21:00,Delayed,Low Efficiency,128.74666669228156,127.63342777614146,126.72848974670015,108.27032650218305,121.09057541001228,4,1,2,2
J415,M02,Lathe,1.15,33,7.35,92,2023-03-21 05:00:00,2023-03-21 05:33:00,Delayed,Low Efficiency,122.96860593459569,128.74666669228156,127.63342777614146,126.72848974670015,121.86885797982477,5,1,3,1
J416,M01,Additive,3.38,107,11.97,97,2023-03-21 05:10:00,2023-03-21 06:57:00,Completed,Low Efficiency,128.48850553429597,122.96860593459569,128.74666669228156,127.63342777614146,124.02482567830232,5,1,0,0
J418,M04,Grinding,1.35,40,8.17,86,2023-03-21 05:30:00,2023-03-21 06:10:00,Completed,High Efficiency,114.93130902593617,131.75612500640548,128.48850553429597,122.96860593459569,125.89330424519378,5,1,2,3
J419,M05,Lathe,1.3,43,13.53,80,2023-03-21 05:40:00,2023-03-21 06:23:00,Completed,Moderate Efficiency,109.91397430382887,114.93130902593617,131.75612500640548,128.48850553429597,123.49123061049788,5,1,3,4
J420,M02,Additive,3.69,115,12.24,85,2023-03-21 05:50:00,2023-03-21 07:45:00,Completed,Low Efficiency,126.32494653708098,109.91397430382887,114.93130902593617,131.75612500640548,123.30430471920353,5,1,0,1
J421,M02,Milling,4.3,96,9.69,82,2023-03-21 06:00:00,2023-03-21 07:36:00,Completed,Low Efficiency,117.16952555739765,126.32494653708098,109.91397430382887,114.93130902593617,121.6504274142201,6,1,4,1
J422,M01,Additive,1.49,119,6.31,87,2023-03-21 06:10:00,2023-03-21 08:09:00,Completed,Low Efficiency,120.15412295698962,117.16952555739765,126.32494653708098,109.91397430382887,121.24835841741924,6,1,0,0
J423,M05,Grinding,3.04,105,12.92,89,2023-03-21 06:20:00,2023-03-21 08:05:00,Delayed,Low Efficiency,107.86298464396927,120.15412295698962,117.16952555739765,126.32494653708098,118.30185543308687,6,1,2,4
J425,M02,Drilling,4.96,110,10.48,91,2023-03-21 06:40:00,2023-03-21 08:30:00,Delayed,Low Efficiency,126.43346522903147,105.42760957116754,107.86298464396927,120.15412295698962,116.18380411420935,6,1,1,1
J426,M05,Milling,4.02,74,7.11,92,2023-03-21 06:50:00,2023-03-21 08:04:00,Delayed,Low Efficiency,127.60776614692784,126.43346522903147,105.42760957116754,107.86298464396927,118.71148866322348,6,1,4,4
J427,M05,Milling,3.79,64,10.25,98,2023-03-21 07:00:00,2023-03-21 08:04:00,Completed,Low Efficiency,132.0802304366126,127.60776614692784,126.43346522903147,105.42760957116754,119.53367207744229,7,1,4,4
J428,M05,Milling,3.22,37,11.13,88,2023-03-21 07:10:00,2023-03-21 07:47:00,Completed,Low Efficiency,102.61561416405223,132.0802304366126,127.60776614692784,126.43346522903147,117.45454187839293,7,1,4,4
J429,M01,Drilling,4.36,60,13.16,89,2023-03-21 07:20:00,2023-03-21 08:20:00,Completed,Low Efficiency,115.82143973264908,102.61561416405223,132.0802304366126,127.60776614692784,116.83558713205858,7,1,1,0
J430,M05,Lathe,3.39,44,12.69,85,2023-03-21 07:30:00,2023-03-21 08:14:00,Completed,Moderate Efficiency,115.9865217747038,115.82143973264908,102.61561416405223,132.0802304366126,117.99609243644922,7,1,3,4
J431,M01,Grinding,2.09,48,2.15,82,2023-03-21 07:40:00,2023-03-21 08:28:00,Completed,Low Efficiency,114.00077226973619,115.9865217747038,115.82143973264908,102.61561416405223,119.22082996481618,7,1,2,0
J432,M03,Lathe,3.14,105,12.39,96,2023-03-21 07:50:00,2023-03-21 09:35:00,Delayed,Low Efficiency,112.83746943436871,114.00077226973619,115.9865217747038,115.82143973264908,117.27854485129292,7,1,3,2
J433,M04,Milling,1.52,46,9.54,89,2023-03-21 08:00:00,2023-03-21 08:46:00,Completed,Low Efficiency,115.91681743448397,112.83746943436871,114.00077226973619,115.9865217747038,115.60840932094379,8,1,4,3
J434,M05,Grinding,3.21,87,14.22,80,2023-03-21 08:10:00,2023-03-21 09:37:00,Completed,Moderate Efficiency,111.55535952923064,115.91681743448397,112.83746943436871,114.00077226973619,112.67628490560352,8,1,2,4
J435,M02,Grinding,4.42,51,4.84,80,2023-03-21 08:20:00,2023-03-21 09:11:00,Completed,High Efficiency,116.30647714777758,111.55535952923064,115.91681743448397,112.83746943436871,114.63212247470713,8,1,2,1
J436,M04,Drilling,3.55,59,3.27,98,2023-03-21 08:30:00,2023-03-21 09:29:00,Delayed,Low Efficiency,140.97508602257912,116.30647714777758,111.55535952923064,115.91681743448397,118.22550051612572,8,1,1,3
J437,M05,Additive,4.6,57,11.57,88,2023-03-21 08:40:00,2023-03-21 09:37:00,Completed,Low Efficiency,132.72392856024896,140.97508602257912,116.30647714777758,111.55535952923064,120.61655862834645,8,1,0,4
J438,M04,Drilling,4.6,109,14.03,83,2023-03-21 08:50:00,2023-03-21 10:39:00,Delayed,Low Efficiency,118.1904632314968,132.72392856024896,140.97508602257912,116.30647714777758,121.21508590859797,8,1,1,3
